Date,Temp
1949/04,0.008272727
1949/05,-0.044818182
1949/06,-0.186272727
1949/07,-0.088
1949/08,-0.039
1949/09,-0.073363636
1949/10,-0.031181818
1949/11,-0.078181818
1949/12,-0.188
1950/01,-0.331363636
1950/02,-0.242818182
1950/03,-0.176909091
1950/04,-0.165
1950/05,-0.088727273
1950/06,-0.072636364
1950/07,-0.035
1950/08,-0.111454545
1950/09,-0.105636364
1950/10,-0.123454545
1950/11,-0.391454545
1950/12,-0.252818182
1951/01,-0.353818182
1951/02,-0.459727273
1951/03,-0.297272727
1951/04,-0.105727273
1951/05,-0.014272727
1951/06,0.037181818
1951/07,0.051454545
1951/08,0.143272727
1951/09,0.094090909
1951/10,0.131090909
1951/11,-0.039272727
1951/12,0.175727273
1952/01,0.183454545
1952/02,0.138454545
1952/03,-0.128818182
1952/04,0.055636364
1952/05,0.038181818
1952/06,0.040909091
1952/07,0.100727273
1952/08,0.094636364
1952/09,0.099636364
1952/10,-0.006454545
1952/11,-0.190363636
1952/12,-0.057545455
1953/01,0.066545455
1953/02,0.147454545
1953/03,0.131
1953/04,0.195545455
1953/05,0.138090909
1953/06,0.164545455
1953/07,0.055727273
1953/08,0.095272727
1953/09,0.078
1953/10,0.074
1953/11,-0.073727273
1953/12,0.092363636
1954/01,-0.236454545
1954/02,-0.085909091
1954/03,-0.153181818
1954/04,-0.151
1954/05,-0.207818182
1954/06,-0.129454545
1954/07,-0.195727273
1954/08,-0.094181818
1954/09,-0.085363636
1954/10,-0.033454545
1954/11,0.021181818
1954/12,-0.234090909
1955/01,0.125545455
1955/02,-0.163090909
1955/03,-0.405272727
1955/04,-0.244636364
1955/05,-0.236454545
1955/06,-0.166727273
1955/07,-0.197727273
1955/08,-0.062727273
1955/09,-0.116090909
1955/10,-0.162545455
1955/11,-0.314181818
1955/12,-0.335181818
1956/01,-0.246909091
1956/02,-0.345363636
1956/03,-0.310363636
1956/04,-0.335363636
1956/05,-0.280090909
1956/06,-0.224818182
1956/07,-0.210181818
1956/08,-0.241909091
1956/09,-0.280363636
1956/10,-0.230363636
1956/11,-0.259454545
1956/12,-0.206545455
1957/01,-0.165272727
1957/02,-0.127090909
1957/03,-0.183818182
1957/04,-0.063545455
1957/05,0.051727273
1957/06,0.083909091
1957/07,0.004363636
1957/08,0.097
1957/09,0.039818182
1957/10,-0.012272727
1957/11,0.056909091
1957/12,0.159727273
1958/01,0.271636364
1958/02,0.184636364
1958/03,-0.002454545
1958/04,0.037545455
1958/05,0.035181818
1958/06,-0.015727273
1958/07,0.042090909
1958/08,0.010272727
1958/09,-0.05
1958/10,0.016636364
1958/11,0.013090909
1958/12,0.028363636
1959/01,0.088454545
1959/02,0.030181818
1959/03,0.079454545
1959/04,0.044272727
1959/05,-0.011909091
1959/06,0.062818182
1959/07,0.030454545
1959/08,0.047454545
1959/09,0.038727273
1959/10,-0.034090909
1959/11,-0.112363636
1959/12,-0.069363636
1960/01,-0.028363636
1960/02,0.103
1960/03,-0.314818182
1960/04,-0.176090909
1960/05,-0.154
1960/06,-0.029090909
1960/07,-0.026727273
1960/08,0.006090909
1960/09,0.062090909
1960/10,-0.026454545
1960/11,-0.149454545
1960/12,0.141909091
1961/01,0.044636364
1961/02,0.184818182
1961/03,0.097363636
1961/04,0.096090909
1961/05,0.086818182
1961/06,0.107
1961/07,0.017181818
1961/08,0.029090909
1961/09,-0.029181818
1961/10,-0.031909091
1961/11,-0.021363636
1961/12,-0.111909091
1962/01,0.054909091
1962/02,0.138727273
1962/03,0.028181818
1962/04,0.023545455
1962/05,-0.045181818
1962/06,-0.054727273
1962/07,0.016454545
1962/08,-0.004454545
1962/09,-0.014545455
1962/10,0.043363636
1962/11,0.008090909
1962/12,-0.011636364
1963/01,-0.051272727
1963/02,0.151
1963/03,-0.141272727
1963/04,-0.068090909
1963/05,-0.022090909
1963/06,-0.032454545
1963/07,0.112181818
1963/08,0.126727273
1963/09,0.126181818
1963/10,0.224909091
1963/11,0.161545455
1963/12,-0.006363636
1964/01,-0.045545455
1964/02,-0.124727273
1964/03,-0.272818182
1964/04,-0.242181818
1964/05,-0.175636364
1964/06,-0.158090909
1964/07,-0.169181818
1964/08,-0.257181818
1964/09,-0.283181818
1964/10,-0.267
1964/11,-0.296
1964/12,-0.356090909
1965/01,-0.101818182
1965/02,-0.243363636
1965/03,-0.213272727
1965/04,-0.253454545
1965/05,-0.158181818
1965/06,-0.109454545
1965/07,-0.179
1965/08,-0.109909091
1965/09,-0.093909091
1965/10,-0.028727273
1965/11,-0.138727273
1965/12,-0.065545455
1966/01,-0.095363636
1966/02,-0.093636364
1966/03,-0.061909091
1966/04,-0.106454545
1966/05,-0.139818182
1966/06,0.035909091
1966/07,0.032181818
1966/08,-0.020454545
1966/09,-0.040272727
1966/10,-0.103272727
1966/11,-0.096181818
1966/12,-0.143090909
1967/01,-0.166909091
1967/02,-0.234454545
1967/03,-0.052727273
1967/04,-0.067
1967/05,0.073818182
1967/06,-0.085363636
1967/07,-0.063636364
1967/08,-0.063727273
1967/09,-0.097272727
1967/10,0.060545455
1967/11,-0.064363636
1967/12,-0.151090909
1968/01,-0.242181818
1968/02,-0.214363636
1968/03,0.036181818
1968/04,-0.17
1968/05,-0.220545455
1968/06,-0.105636364
1968/07,-0.102909091
1968/08,-0.059727273
1968/09,-0.086363636
1968/10,-0.017181818
1968/11,-0.070818182
1968/12,-0.109090909
1969/01,-0.171636364
1969/02,-0.170181818
1969/03,-0.003818182
1969/04,0.108
1969/05,0.126727273
1969/06,0.022636364
1969/07,0.036545455
1969/08,0.052
1969/09,0.015
1969/10,0.022818182
1969/11,0.131363636
1969/12,0.194818182
1970/01,0.071090909
1970/02,0.142818182
1970/03,-0.069545455
1970/04,0.059272727
1970/05,-0.034818182
1970/06,-0.014363636
1970/07,-0.048727273
1970/08,-0.089909091
1970/09,-0.038181818
1970/10,-0.074181818
1970/11,-0.048636364
1970/12,-0.163545455
1971/01,-0.097363636
1971/02,-0.290090909
1971/03,-0.284727273
1971/04,-0.235818182
1971/05,-0.213090909
1971/06,-0.232909091
1971/07,-0.128545455
1971/08,-0.166545455
1971/09,-0.121363636
1971/10,-0.159272727
1971/11,-0.079181818
1971/12,-0.203
1972/01,-0.375454545
1972/02,-0.286727273
1972/03,-0.131545455
1972/04,-0.077636364
1972/05,-0.064090909
1972/06,0.003636364
1972/07,-0.023636364
1972/08,0.014454545
1972/09,-0.057909091
1972/10,0.002545455
1972/11,-0.003181818
1972/12,0.185
1973/01,0.147
1973/02,0.277545455
1973/03,0.227636364
1973/04,0.162363636
1973/05,0.086818182
1973/06,0.109909091
1973/07,0.025636364
1973/08,0.019090909
1973/09,-0.038
1973/10,-0.041090909
1973/11,-0.094181818
1973/12,-0.108090909
1974/01,-0.375636364
1974/02,-0.406363636
1974/03,-0.233454545
1974/04,-0.178363636
1974/05,-0.195363636
1974/06,-0.151181818
1974/07,-0.125272727
1974/08,-0.081
1974/09,-0.129
1974/10,-0.215818182
1974/11,-0.211
1974/12,-0.236545455
1975/01,-0.070909091
1975/02,-0.092181818
1975/03,-0.075181818
1975/04,-0.088272727
1975/05,-0.082
1975/06,-0.083818182
1975/07,-0.109
1975/08,-0.178454545
1975/09,-0.125454545
1975/10,-0.228636364
1975/11,-0.312272727
1975/12,-0.304545455
1976/01,-0.230181818
1976/02,-0.322727273
1976/03,-0.442636364
1976/04,-0.196181818
1976/05,-0.317090909
1976/06,-0.249727273
1976/07,-0.185454545
1976/08,-0.201181818
1976/09,-0.163090909
1976/10,-0.313272727
1976/11,-0.175272727
1976/12,-0.080909091
1977/01,-0.080545455
1977/02,0.078545455
1977/03,0.104181818
1977/04,0.094545455
1977/05,0.070090909
1977/06,0.110363636
1977/07,0.06
1977/08,-0.000909091
1977/09,0.033636364
1977/10,-0.005727273
1977/11,0.137090909
1977/12,-0.055454545
1978/01,0.014454545
1978/02,-0.038181818
1978/03,0.028
1978/04,-0.061363636
1978/05,-0.088363636
1978/06,-0.132909091
1978/07,-0.063090909
1978/08,-0.186818182
1978/09,-0.053090909
1978/10,-0.115363636
1978/11,0.046090909
1978/12,-0.100818182
1979/01,-0.037363636
1979/02,-0.139909091
1979/03,0.014545455
1979/04,-0.048
1979/05,-0.030545455
1979/06,0.057454545
1979/07,0.053181818
1979/08,0.079181818
1979/09,0.091272727
1979/10,0.129090909
1979/11,0.146909091
1979/12,0.354909091
1980/01,0.132181818
1980/02,0.217636364
1980/03,0.071545455
1980/04,0.138818182
1980/05,0.138545455
1980/06,0.068636364
1980/07,0.059636364
1980/08,0.035
1980/09,0.036454545
1980/10,0.006090909
1980/11,0.131363636
1980/12,0.057
1981/01,0.332272727
1981/02,0.194363636
1981/03,0.206181818
1981/04,0.127090909
1981/05,0.066090909
1981/06,0.122818182
1981/07,0.092727273
1981/08,0.122
1981/09,0.071363636
1981/10,0.001636364
1981/11,0.071
1981/12,0.266818182
1982/01,-0.048909091
1982/02,0.003090909
1982/03,-0.128181818
1982/04,0.024909091
1982/05,0.042454545
1982/06,-0.051090909
1982/07,-0.019727273
1982/08,-0.010090909
1982/09,0.073090909
1982/10,0.003090909
1982/11,-0.010363636
1982/12,0.250818182
1983/01,0.429454545
1983/02,0.308090909
1983/03,0.207454545
1983/04,0.113636364
1983/05,0.135
1983/06,0.136
1983/07,0.150818182
1983/08,0.197
1983/09,0.187181818
1983/10,0.098181818
1983/11,0.257727273
1983/12,0.082363636
1984/01,0.120363636
1984/02,0.016727273
1984/03,0.049181818
1984/04,-0.042090909
1984/05,0.09
1984/06,-0.014090909
1984/07,-0.034818182
1984/08,0.040090909
1984/09,0.034909091
1984/10,-0.023818182
1984/11,-0.123363636
1984/12,-0.277636364
1985/01,0.008727273
1985/02,-0.138909091
1985/03,-0.025909091
1985/04,-0.036454545
1985/05,-0.002545455
1985/06,-0.059909091
1985/07,-0.056727273
1985/08,0.030090909
1985/09,-0.030181818
1985/10,0.020454545
1985/11,-0.076545455
1985/12,0.012636364
1986/01,0.126090909
1986/02,0.087454545
1986/03,0.073727273
1986/04,0.079545455
1986/05,0.042909091
1986/06,0.050636364
1986/07,-0.002090909
1986/08,0.003545455
1986/09,0.012545455
1986/10,0.063181818
1986/11,-0.002181818
1986/12,0.008909091
1987/01,0.112272727
1987/02,0.300181818
1987/03,0.023363636
1987/04,0.092727273
1987/05,0.142636364
1987/06,0.126
1987/07,0.266272727
1987/08,0.231909091
1987/09,0.271636364
1987/10,0.200181818
1987/11,0.195909091
1987/12,0.321454545
1988/01,0.389454545
1988/02,0.227727273
1988/03,0.265363636
1988/04,0.225818182
1988/05,0.208363636
1988/06,0.222727273
1988/07,0.180090909
1988/08,0.178090909
1988/09,0.187
1988/10,0.145545455
1988/11,0.030636364
1988/12,0.148636364
1989/01,0.015909091
1989/02,0.147
1989/03,0.134363636
1989/04,0.079090909
1989/05,0.079363636
1989/06,0.079727273
1989/07,0.161818182
1989/08,0.180818182
1989/09,0.145090909
1989/10,0.154636364
1989/11,0.063909091
1989/12,0.209
1990/01,0.222181818
1990/02,0.306636364
1990/03,0.562181818
1990/04,0.366090909
1990/05,0.279909091
1990/06,0.278909091
1990/07,0.234363636
1990/08,0.252090909
1990/09,0.175363636
1990/10,0.330818182
1990/11,0.317454545
1990/12,0.246818182
1991/01,0.288636364
1991/02,0.290818182
1991/03,0.190454545
1991/04,0.383818182
1991/05,0.302090909
1991/06,0.305818182
1991/07,0.312272727
1991/08,0.261363636
1991/09,0.243454545
1991/10,0.187
1991/11,0.159
1991/12,0.125090909
1992/01,0.366636364
1992/02,0.320363636
1992/03,0.251272727
1992/04,0.142363636
1992/05,0.177363636
1992/06,0.128
1992/07,-0.014636364
1992/08,0.006090909
1992/09,-0.058181818
1992/10,-0.050727273
1992/11,-0.088909091
1992/12,0.077181818
1993/01,0.313363636
1993/02,0.251454545
1993/03,0.242636364
1993/04,0.129909091
1993/05,0.179181818
1993/06,0.176636364
1993/07,0.132909091
1993/08,0.095454545
1993/09,0.062545455
1993/10,0.098
1993/11,-0.045
1993/12,0.117181818
1994/01,0.178636364
1994/02,-0.053727273
1994/03,0.218
1994/04,0.205454545
1994/05,0.269818182
1994/06,0.266181818
1994/07,0.172454545
1994/08,0.181090909
1994/09,0.189363636
1994/10,0.308090909
1994/11,0.307909091
1994/12,0.242818182
1995/01,0.421090909
1995/02,0.594181818
1995/03,0.323818182
1995/04,0.283454545
1995/05,0.214454545
1995/06,0.309727273
1995/07,0.326454545
1995/08,0.353636364
1995/09,0.253363636
1995/10,0.328545455
1995/11,0.321363636
1995/12,0.124454545
1996/01,0.115
1996/02,0.321363636
1996/03,0.183636364
1996/04,0.128272727
1996/05,0.213818182
1996/06,0.170181818
1996/07,0.219454545
1996/08,0.203636364
1996/09,0.099727273
1996/10,0.134545455
1996/11,0.148363636
1996/12,0.232272727
1997/01,0.207545455
1997/02,0.316727273
1997/03,0.345545455
1997/04,0.272727273
1997/05,0.284545455
1997/06,0.402636364
1997/07,0.365636364
1997/08,0.437727273
1997/09,0.476545455
1997/10,0.554
1997/11,0.498454545
1997/12,0.503454545
1998/01,0.485
1998/02,0.761636364
1998/03,0.557090909
1998/04,0.633909091
1998/05,0.571181818
1998/06,0.590727273
1998/07,0.669727273
1998/08,0.601909091
1998/09,0.392454545
1998/10,0.403545455
1998/11,0.294545455
1998/12,0.469909091
1999/01,0.346545455
1999/02,0.584363636
1999/03,0.226454545
1999/04,0.324454545
1999/05,0.242545455
1999/06,0.273
1999/07,0.289181818
1999/08,0.222545455
1999/09,0.299
1999/10,0.254636364
1999/11,0.236909091
1999/12,0.380454545
2000/01,0.227363636
2000/02,0.452636364
2000/03,0.380545455
2000/04,0.478545455
2000/05,0.278363636
2000/06,0.274272727
2000/07,0.261909091
2000/08,0.359363636
2000/09,0.309454545
2000/10,0.223272727
2000/11,0.163454545
2000/12,0.149363636
2001/01,0.365
2001/02,0.324181818
2001/03,0.513818182
2001/04,0.453
2001/05,0.413545455
2001/06,0.430636364
2001/07,0.464272727
2001/08,0.499727273
2001/09,0.420636364
2001/10,0.419
2001/11,0.612545455
2001/12,0.369
2002/01,0.662727273
2002/02,0.705363636
2002/03,0.698727273
2002/04,0.464636364
2002/05,0.424363636
2002/06,0.477545455
2002/07,0.487
2002/08,0.445272727
2002/09,0.422272727
2002/10,0.408
2002/11,0.451
2002/12,0.326272727
2003/01,0.596909091
2003/02,0.452636364
2003/03,0.459272727
2003/04,0.435909091
2003/05,0.475636364
2003/06,0.461272727
2003/07,0.476545455
2003/08,0.551181818
2003/09,0.543272727
2003/10,0.613090909
2003/11,0.461181818
2003/12,0.592636364
2004/01,0.503636364
2004/02,0.610181818
2004/03,0.524363636
2004/04,0.478
2004/05,0.314
2004/06,0.328636364
2004/07,0.357272727
2004/08,0.396636364
2004/09,0.443636364
2004/10,0.472545455
2004/11,0.600363636
2004/12,0.357090909
2005/01,0.551363636
2005/02,0.394545455
2005/03,0.559636364
2005/04,0.602181818
2005/05,0.518818182
2005/06,0.551545455
2005/07,0.548363636
2005/08,0.539545455
2005/09,0.567818182
2005/10,0.608363636
2005/11,0.629636364
2005/12,0.469
2006/01,0.386090909
2006/02,0.560545455
2006/03,0.463181818
2006/04,0.405909091
2006/05,0.400454545
2006/06,0.525636364
2006/07,0.487
2006/08,0.530181818
2006/09,0.499909091
2006/10,0.562545455
2006/11,0.541909091
2006/12,0.697818182
2007/01,0.833090909
2007/02,0.559636364
2007/03,0.523
2007/04,0.578090909
2007/05,0.446545455
2007/06,0.419727273
2007/07,0.441181818
2007/08,0.441727273
2007/09,0.460454545
2007/10,0.481727273
2007/11,0.387818182
2007/12,0.348272727
2008/01,0.170636364
2008/02,0.244090909
2008/03,0.548545455
2008/04,0.328272727
2008/05,0.338909091
2008/06,0.363545455
2008/07,0.451363636
2008/08,0.430363636
2008/09,0.407363636
2008/10,0.548363636
2008/11,0.525
2008/12,0.389454545
2009/01,0.482
2009/02,0.44
2009/03,0.404181818
2009/04,0.513636364
2009/05,0.440454545
2009/06,0.554636364
2009/07,0.538363636
2009/08,0.588090909
2009/09,0.564363636
2009/10,0.517272727
2009/11,0.546090909
2009/12,0.472454545
2010/01,0.562090909
2010/02,0.576727273
2010/03,0.676818182
2010/04,0.677727273
2010/05,0.590636364
2010/06,0.588636364
2010/07,0.618454545
2010/08,0.541727273
2010/09,0.443
2010/10,0.497727273
2010/11,0.592818182
2010/12,0.342272727
2011/01,0.313636364
2011/02,0.327636364
2011/03,0.425
2011/04,0.478636364
2011/05,0.384181818
2011/06,0.489818182
2011/07,0.510272727
2011/08,0.486909091
2011/09,0.456454545
2011/10,0.455272727
2011/11,0.347272727
2011/12,0.401272727
2012/01,0.306727273
2012/02,0.302727273
2012/03,0.357272727
2012/04,0.574090909
2012/05,0.573181818
2012/06,0.557909091
2012/07,0.509272727
2012/08,0.534818182
2012/09,0.553272727
2012/10,0.555545455
2012/11,0.554090909
2012/12,0.273545455
2013/01,0.449727273
2013/02,0.484545455
2013/03,0.399818182
2013/04,0.437727273
2013/05,0.520818182
2013/06,0.487181818
2013/07,0.513090909
2013/08,0.531636364
2013/09,0.535545455
2013/10,0.496181818
2013/11,0.638454545
2013/12,0.506545455
2014/01,0.523
2014/02,0.312090909
2014/03,0.560909091
2014/04,0.655272727
2014/05,0.598636364
2014/06,0.618636364
2014/07,0.539727273
2014/08,0.664
2014/09,0.589272727
2014/10,0.626181818
2014/11,0.491090909
2014/12,0.633454545
2015/01,0.688272727
2015/02,0.659727273
2015/03,0.680272727
2015/04,0.655090909
2015/05,0.695727273
2015/06,0.731090909
2015/07,0.695363636
2015/08,0.73
2015/09,0.784818182
2015/10,0.820272727
2015/11,0.811727273
2015/12,1.008
2016/01,0.909181818
2016/02,1.059545455
2016/03,1.063454545
2016/04,0.925272727
